百度经度,百度纬度,高德经度,高德纬度
113.8368373,22.7430603,113.83027583162239,22.737352377695107
113.836865,22.650665,113.83032568218748,22.64496117389524
113.836897,22.706201,113.83032165495942,22.700489719252726
113.836950743681,22.7370709230097,113.83038366828217,22.73136078627163
113.83697573874,23.0084925427903,113.83043496262347,23.002787597814592
113.837137080688,22.6939261258898,113.83057139471518,22.688214431091
113.837199,22.630589,113.83064616855445,22.624879222710206
113.837307,22.642255,113.83076442710646,22.6365461979132
113.837373,22.783061,113.83083373221098,22.777352289198006
113.837652683973,22.6874698770755,113.83109440678146,22.681754480977382
113.838014739198,22.7433416069226,113.83145583224062,22.737622348552364
113.838136067657,23.0254957815599,113.83159666419289,23.01977931550205
113.838193,22.775855,113.83165670873528,22.770138388825536
113.83835571886,22.649590131596,113.83181898253355,22.643871600057548
113.838364913482,22.6683908200818,113.83182525875519,22.66267162028529
113.838476,22.769414,113.83193915843877,22.763694218954956
113.83856,22.774863,113.83202444166062,22.76914256001013
113.838635042345,22.6357178822673,113.83208995811788,22.629994632163704
113.838643551578,22.6814574455647,113.83209344027276,22.675733125998327
113.838660586912,22.7608677061033,113.83211947006455,22.755145037887136
113.8386781,22.71924185,113.83210401787105,22.713512385301442
113.838789,22.69884,113.83222231940617,22.69311077258292
113.838916184941,22.7720919304281,113.83238102047014,22.766367608544414
113.839021,22.721845,113.83244827833981,22.716111967311015
113.839035,22.741546,113.8324764313662,22.73581564148265
113.839074,22.688666,113.83251744536864,22.682935576943777
113.839290940442,22.7286428068429,113.8327220269144,22.722907449267222
113.839292,22.773086,113.83275783842375,22.767357595697565
113.839332,22.777512,113.83279808321859,22.771783185186496
113.839351458988,22.6264392145029,113.83279884105411,22.62070636175528
113.839441,22.641911,113.83290260984789,22.636179943616284
113.839464122184,22.9350322969928,113.83290165247243,22.92929629579431
113.839469760351,22.7353984029352,113.83290636349057,22.729662073372843
113.839514,22.6425,113.83297617148965,22.636768203127904
113.839517,22.648583,113.83298240298568,22.64285181440836
113.839525,22.767339,113.83298961883972,22.76160763814555
113.839551322861,22.6866209605868,113.83299792173312,22.68088564968707
113.839576,22.798923,113.83303013268271,22.79318895935458
113.839589,22.687305,113.83303498055774,22.681569123498356
113.839636665453,22.6476691976473,113.8331019637276,22.64193658414846
113.839748830299,22.6097955521171,113.83318197317283,22.604055202154626
113.839780895553,22.718459846315,113.83320912799171,22.71271817104999
113.839871,22.643017,113.83333431840191,22.637281204507975
113.8399930984,22.6399051806524,113.83345450242793,22.63416753515363
113.84000221107,22.7271347949405,113.83343401090082,22.72139118011283
113.840016775189,22.736257416051,113.83345538455126,22.730514987867
113.840043697975,22.7795186019064,113.8335111274731,22.77378162993011
113.840099320007,22.6483408132777,113.83356595707478,22.642602927762205
113.840107844962,22.7749826834235,113.83357573869877,22.76924502329722
113.840332,22.773653,113.83380030433955,22.76791267817146
113.840428367874,22.6414180726311,113.83389190419156,22.635675530979743
113.840618197205,22.6481286502372,113.83408597323272,22.642384591831732
113.840718301394,23.0265040756113,113.83418422221199,23.020758612772966
113.840736446663,22.6379050162861,113.83419800730633,22.632158230445317
113.84078,22.746937,113.8342309368088,22.74118760087638
113.840867,22.647092,113.83433492599025,22.641344833328862
113.840971,22.723971,113.83440356178438,22.71821549616304
113.841012,22.646103,113.83447980188976,22.640353959250152
113.84107882355,22.7752409645654,113.83454906513451,22.769491629913475
113.841081,22.718052,113.83451227455083,22.71229482808344
113.84108129246,22.6504301588924,113.83455100198913,22.64468061137321
113.841105584103,22.6952167197959,113.83454736670716,22.689461320210643
113.8412243816,22.7698259476454,113.83469399598054,22.764074605823147
113.841232,22.788938,113.83469827707268,22.783185902860104
113.841290179942,22.6958357183611,113.83473186079092,22.690077911078426
113.841294197701,22.6376191970242,113.83475688533537,22.63186549406847
113.841383643855,22.7235778078793,113.83481707008907,22.717817144685448
113.841483,22.697786,113.83492347001587,22.69202543266817
113.841494822081,22.683402394978,113.83494936231462,22.677644470703108
113.84170681167,22.60879237005,113.83514400706133,22.603028168359735
113.841937993826,22.6981197143424,113.8353793447258,22.69235327675472
113.842068,22.640963,113.83553527647965,22.635199946861956
113.842192444467,22.6391094483128,113.83565863599517,22.633344489985184
113.84223,22.734698,113.83567272189192,22.728927893306928
113.842343,22.707402,113.83577935510239,22.70162906988142
113.842475373755,22.7312300742062,113.83591598938337,22.725456179559263
113.842630949821,22.6362417323805,113.83609589112146,22.630470492998377
113.842708,22.722295,113.83614439601568,22.716517033101525
113.842771447461,22.597320333537,113.83620724745687,22.59154133351584
113.842821049334,22.6050063972095,113.83625906133044,22.599227143521503
113.84293864206,22.6284252712393,113.83639688433912,22.622648390610216
113.84294,22.79658,113.83640471798459,22.790804466209078
113.842996,22.597566,113.8364324213472,22.591783966854177
113.843087029519,22.6002933192804,113.83652411944193,22.59451013071729
113.843137,22.6024,113.83657481905051,22.596616246971507
113.843275247916,22.7892959651288,113.83674665922423,22.783517004465526
113.843492773075,22.7337247144839,113.8369380880747,22.72793738761586
113.843531586995,22.7317123311353,113.83697542752822,22.725924148270042
113.843926,22.605209,113.83736713861624,22.599414497249157
113.843928,22.697655,113.8373751147095,22.691861678798094
113.84397,22.633185,113.8374357984877,22.6273947573894
113.844038060778,22.6015525066601,113.83747810789141,22.595756135515266
113.844131644226,22.6359663877953,113.83760046568413,22.630174358988864
113.84417,22.599684,113.83760996409201,22.593885658681426
113.844378,22.705184,113.8378210702519,22.69938319701836
113.844399442705,22.6315711543332,113.83786489838474,22.62577446418483
113.844481673865,22.5956180291435,113.83792217400492,22.589815138908623
113.84452,22.596122,113.83796060577266,22.590318554587313
113.844624835878,22.647497217096,113.83810297440749,22.64169966510634
113.844728388619,22.7321933775116,113.83817600113423,22.726388206120255
113.84474,22.634491,113.83820922768233,22.628689926578147
113.844853807936,22.6308888937811,113.83831990284973,22.625085465850763
113.844859875455,22.612097306367,113.83830800170395,22.60629021049404
113.845027,22.599414,113.83846938292291,22.593603207004612
113.845231,22.692711,113.8386863801305,22.686899673144353
113.845255,22.594501,113.83869780896694,22.588686781226894
113.84528,22.603305,113.83872422559404,22.59749067728916
113.845336859389,22.7282618551664,113.83878353816372,22.722447162840144
113.845521486748,22.602396152095,113.8389661025608,22.596578155625245
113.845533,22.771085,113.83901486845836,22.765274301085075
113.845652,22.635061,113.83912444148042,22.629246499665093
113.84569483826,22.7043403563705,113.83914226453076,22.698520224142648
113.845731,22.769836,113.83921310021958,22.76402224522388
113.845731529574,22.7889919414144,113.83921024743314,22.78317751066356
113.845887362163,22.7568613156004,113.8393619193843,22.75104358337839
113.845918498347,22.6464285956755,113.83939996622183,22.64061170094309
113.845972,22.598283,113.83941702445435,22.592458004104422
113.846024,22.596565,113.83946905301123,22.59073918561123
113.846101,22.640777,113.8395795343393,22.6349566261737
113.846155737863,22.7617407172563,113.83963493909809,22.755919657481392
113.846159273013,22.6998301155268,113.83961119153454,22.694003533690363
113.846345640173,22.5978926134618,113.83979175774626,22.59206188397511
113.846348,22.592318,113.83979440028266,22.586487288075695
113.84636,22.702396,113.8398106789448,22.696565963535207
113.8464787,22.59448896,113.83992519554135,22.588656169265647
113.84651,22.600137,113.83995698049608,22.594303802552883
113.846541049107,22.7617457629208,113.84002144110003,22.75591876505663
113.846645,22.643196,113.84012686190052,22.63736756621221
113.846926,22.805665,113.84039347400528,22.79982919041958
113.847126,22.593306,113.84057463753516,22.587463122780488
113.84713539134,22.6940901713714,113.84059527626937,22.688249392946933
113.847147,22.761222,113.84062891710758,22.755385449289086
113.847195769454,22.621875907101,113.84065980501767,22.61603494729188
113.847288,22.606979,113.84074008526383,22.60113414741472
113.847342031109,22.596543521697,113.84079115539478,22.59069718991382
113.84739983818,22.7300625561922,113.84085403812907,22.724216297129743
113.8474,22.606238,113.84085203771843,22.60039129098781
113.847403,22.632075,113.84087801203655,22.626232810891945
113.847442,22.639668,113.84092386021555,22.633826530372936
113.847563887708,22.9315315401086,113.84102726929922,22.92568444192247
113.847869269207,22.643140565384,113.84135494849687,22.637292751175
113.847886,22.616311,113.84134690253033,22.610457974385557
113.8480247,22.91789942,113.84150325772292,22.912047675310603
113.848040934361,22.6300073867226,113.8415159318702,22.624154567823194
113.848058,22.615566,113.84151879304011,22.60971006915071
113.848068717148,22.8018513216774,113.8415437242304,22.795998088103797
113.848092642733,22.6281595664167,113.84156593624283,22.6223055394489
113.84815,22.738822,113.84161392512685,22.732965167168928
113.848256,22.91847,113.84173477358674,22.912614401290863
113.848379,22.64323,113.84186637724305,22.63737394554708
113.848383,22.621089,113.84185003676846,22.615228828648434
113.848386414878,22.6128790264959,113.84184602000518,22.60701731986724
113.848402558275,22.9173413216001,113.84188286925185,22.911483550956625
113.848456,22.694576,113.84191965737391,22.68871393254583
113.848503160167,22.7385600274627,113.84196798339248,22.732697399596045
113.848735,22.629688,113.84221192375638,22.623823810078466
113.848855,22.614354,113.84231733500987,22.608484857412876
113.848907,22.592494,113.84236147697035,22.58662240491338
113.849009225674,22.5999655129146,113.84246412082467,22.594092247596038
113.849073950626,22.8018983519854,113.84255220388228,22.79602866312235
113.849217757096,22.7272204600144,113.84267606703189,22.721344292997877
113.849237,22.770252,113.84273038059321,22.76438251705595
113.849268,22.621253,113.84273809285956,22.615378298163595
113.849282,22.642629,113.84277194294253,22.636758007172702
113.849322,22.594859,113.84277754344343,22.58898047351182
113.849412143934,22.5968816633406,113.84286796894854,22.591001632958776
113.849425837511,22.7707254923991,113.84291998417588,22.764852895641376
113.849461841009,22.7706830969803,113.84295609586137,22.76480989748543
113.849523,22.610715,113.84298469700626,22.604834213887806
113.84956605871,22.7422129887944,113.84303797173864,22.736333506733168
113.849572,22.595295,113.84302834861448,22.589412300252555
113.849608,22.631373,113.84308948018273,22.62549467055988
113.849699,22.628273,113.84317766925514,22.622392527252025
113.849778652033,22.8224076146138,113.84324020709646,22.81652236686564
113.850032497616,22.7719766435791,113.84352898695931,22.76609393604101
113.850152,22.634794,113.84363856556203,22.628907172150992
113.850229831161,22.6221002080652,113.84370397635207,22.616209540895348
113.850270288847,22.6025685381598,113.84373009825539,22.596674310391084
113.850312306254,22.5909959777551,113.84377178835018,22.58510094471799
113.850323,22.591328,113.84378243228657,22.58543276866441
113.850346251259,22.6172681907895,113.84381611120854,22.611374621299422
113.850395,22.764812,113.84388988671093,22.758922590238303
113.850455,22.621823,113.84392962576585,22.615928458654697
113.850566506353,22.8937936485606,113.84406499264725,22.887901971837543
113.850606,22.771373,113.84410429510098,22.76548054212355
113.850645,22.698855,113.844112227204,22.692955632883546
113.850821,22.886246,113.84431799477932,22.880349503375285
113.850885507882,22.6081185553496,113.84435006169757,22.602214380738726
113.851065,22.598678,113.84452654635541,22.592770030811668
113.851079393941,22.5924055292513,113.8445411482722,22.586497344557635
113.851080554674,22.5925110358837,113.84454229289113,22.586602827282682
113.85109,22.807816,113.8445690191879,22.80191108367597
113.851165775525,22.6059605976379,113.8446300750804,22.60005137587082
113.851195,22.634546,113.84468487260573,22.62864133945961
113.851235066365,22.5920672286315,113.84469741983021,22.586156382014
113.851259881702,22.5930176595934,113.8447221433996,22.58710635088408
113.851331,22.614005,113.84480134041445,22.608094022334303
113.851331246455,22.7659592703621,113.84482995568571,22.760053968803607
113.851376465768,22.6051353098427,113.84484107972115,22.599222380351296
113.851526484811,22.6179641967607,113.8450010059869,22.6120505435255
113.851543893332,22.7698286573174,113.84504496660325,22.763920013214772
113.851626,22.634331,113.84511715103477,22.628418864863544
113.851654,22.627636,113.84513864268776,22.621722066415057
113.851707828791,22.5906743246558,113.84517214601449,22.584755384042833
113.851749,22.720178,113.8452130770142,22.714258267490933
113.851775,22.620863,113.84525317292396,22.61494560123975
113.851801142374,22.5939530615323,113.84526513295805,22.58803237499537
113.851801754361,22.6208364744139,113.84527999320683,22.6149186065015
113.851850616998,22.6336603211795,113.84534191289518,22.627744168520998
113.851921,22.765782,113.84542165736862,22.75986647598342
113.851989,22.618872,113.84546597276801,22.612950500651074
113.852022,22.591103,113.84548728237671,22.585178582907457
113.852044327854,22.597653303357,113.84550911506788,22.591728384124597
113.852074463237,22.7563994258853,113.84556894831665,22.75047989079102
113.852077,22.620545,113.84555590117178,22.614622292662666
113.852107831107,22.6053780014418,113.84557507699793,22.599452421222374
113.852124650174,22.7623334582107,113.84562394813474,22.756413977857203
113.852147978504,22.7733700282083,113.84565197475023,22.767451067810757
113.852164086905,22.7615002522082,113.84566294753871,22.75557996981946
113.852165,22.721904,113.84563098062476,22.715977130133965
113.852199675082,22.7478407472085,113.84568632992375,22.7419173780838
113.852439,22.614302,113.84591340840929,22.608371836654236
113.852482498662,23.284824216635,113.84596912178444,23.278895778976345
113.852533802747,22.7646063682449,113.84603594995535,22.758680029981747
113.852601,22.948883,113.846068785691,22.94294856219872
113.852603287448,22.5933760724608,113.84607012479223,22.587441418993873
113.8526471,22.61166697,113.84612013282447,22.605732748162193
113.852650588518,22.6190306434504,113.84613000697053,22.613097626464782
113.852654007975,22.5970378230352,113.84612086361602,22.591102249604113
113.852732,22.605467,113.84620145440948,22.599530521072914
113.852781702869,22.8639283605913,113.84626631362963,22.85799400915801
113.852787900274,22.7532174716635,113.84628195627835,22.747284883606895
113.852849018006,22.6036761407805,113.84631808313023,22.59773745054479
113.853170237773,22.5989720492989,113.84663910017223,22.593027448139186
113.853230777049,22.627713288159,113.84672097417975,22.621771815787184
113.853282,22.719937,113.84675137455166,22.713990445310717
113.853319685386,22.5991426865269,113.84678909833298,22.593195457121617
113.853366999999,22.605732,113.84683880281752,22.599784377079292
113.853370120762,22.6093727891142,113.84684405621203,22.60342553218878
113.853384247203,22.5998404043958,113.8468540161358,22.593892061855435
113.85342,22.609775,113.846894379544,22.60382691633067
113.853427,22.802203,113.84691991673219,22.796258493293358
113.853508,22.615112,113.84698683004825,22.609163184884796
113.853560216847,22.5946539937997,113.84703025810826,22.588702476027073
113.853564971655,22.7555798077849,113.84706395467337,22.749633973085814
113.853572,22.734286,113.8470502981655,22.728335902919156
113.853598775304,22.7067302895093,113.84707112117152,22.700778513709725
113.853618484414,22.5926344396968,113.84708898598123,22.586681942975293
113.853667,34.552559,113.84716406715503,34.54661323513049
113.853680176227,22.6297018855555,113.84717397020549,22.6237528805195
113.853682,22.729031,113.84715675586325,22.723078173594125
113.853703859913,22.5929374784627,113.84717460878501,22.586983461449694
113.853712,22.579424,113.84718946784143,22.5734711666664
113.853755625231,22.6309839932961,113.84725096666243,22.625033908282212
113.853802,22.782178,113.84731097374767,22.77622980821866
113.853859,22.601311,113.8473307925027,22.59535433499599
113.853886186602,22.7215116524039,113.84735808690604,22.715554498162817
113.853908,22.599363,113.84737951522813,22.59340537790573
113.85393686839,22.6137272582461,113.84741603743792,22.607770623042846
113.853939689351,22.718178728701,113.84741109643545,22.712220490604768
113.854045,22.593069,113.8475169266268,22.587108935924746
113.854049213989,22.6115205705609,113.8475270472933,22.605561599898696
113.854072,22.603553,113.84754530161274,22.597592710099406
113.854106360593,22.6015245502124,113.84757908474151,22.595563512286528
113.854177594212,22.599534905795,113.84765008995971,22.593572508779243
113.85419608749,22.604160976124,113.84767007570066,22.59819853368249
113.854366087213,22.6323956100153,113.84786496564182,22.626434973087047
113.854371313186,22.6065398914456,113.84784706683708,22.600574564172902
113.854387,22.601386,113.84786067322933,22.59541997046159
113.854411,22.803444,113.84790615087003,22.797481807514405
113.85444,22.577381,113.84792169951892,22.57141558497313
113.854538918951,22.6069033232621,113.84801546283165,22.6009350552951
113.854565747348,22.6170459426916,113.84805002533726,22.611078713823026
113.854663,22.599955,113.84813729215666,22.59398399081953
113.854752,22.735389,113.8482354230248,22.729418150985136
113.85479,22.598618,113.84826450614875,22.59264468303808
113.854793,22.612317,113.8482740639489,22.606344928041405
113.854927,22.7702,113.84844009599749,22.764231840564683
113.854937164038,22.5977255105847,113.84841208670973,22.591749551061447
113.85499,22.72609,113.84846767745032,22.720113595167675
113.85505311796,22.768603349311,113.84856610885015,22.762632830313184
113.855069,22.78168,113.84858263572879,22.775709318134645
113.85508452327,22.718860140892,113.84856008388515,22.712881561997367
113.855325609141,22.6102735333518,113.84880705304839,22.60429166528444
113.855567,22.776764,113.84908326004185,22.77078459789289
113.855594571471,22.6325705568977,113.8490979709638,22.626588057893574
113.855600384543,22.6003253111794,113.84907807642392,22.594337599562444
113.855601931908,22.5021726381128,113.84909485386879,22.496187920927795
113.855614,22.601014,113.84909191130986,22.595026079033513
113.855690822496,22.6062906753542,113.8491711129806,22.600301799382795
113.855720245467,22.6070649729533,113.84920106206279,22.60107565488811
113.855804914887,22.5983176417204,113.84928297551143,22.592326205190464
113.855878,22.775727,113.84939538532448,22.76974204341921
113.855896569989,22.5816927640629,113.84938006449035,22.575700704966064
113.855982,22.612961,113.84946778427917,22.606967804899018
113.856019796171,22.6093210972924,113.8495030557198,22.603326698951694
113.856031,22.604295,113.84951153944537,22.598299854135348
113.856035243479,22.7838173235037,113.84955157211209,22.777829233648827
113.85614,22.600294,113.84961959873175,22.59429664243154
113.856158,22.771986,113.84967595723452,22.76599595119086
113.856189,22.637687,113.84969916293103,22.631694801525505
113.856231,22.603533,113.84971193415716,22.5975342157161
113.856257,22.923007,113.84975918534334,22.917011961534595
113.856260437589,22.5805421418826,113.84974605257273,22.57454374210116
113.856319,22.603786,113.84980034795036,22.59778566218415
113.856574662188,22.9230107795586,113.85007798719364,22.9170100595322
113.856930207583,22.7344909288232,113.85042062677658,22.72848101656342
113.856939408766,22.9158200588362,113.85045095294207,22.909814206158604
113.85695,22.575925,113.85044185291127,22.56991502179656
113.856998,22.757632,113.85051099949017,22.75162533714439
113.857061240326,22.6091048137384,113.85054805532502,22.60309176496994
113.857078,22.598729,113.85056063338644,22.59271481160061
113.857132605168,22.571779403155,113.85062900060895,22.565766933150933
113.857173,22.777916,113.85069491977332,22.771907869705863
113.85718,22.581,113.85066853876064,22.57498509107146
113.857183,22.985174,113.85068461718075,22.979161617007662
113.857192289844,22.6019157959473,113.85067606272048,22.595899709845806
113.857209,22.610028,113.8506969577339,22.604012432847046
113.857269183683,22.6374208056953,113.85078296094747,22.631409248874427
113.857445,22.770145,113.85096707515282,22.76413184531983
113.857817,22.575537,113.85131227094836,22.569511603483665
113.857954811834,22.6158608838193,113.85145004172811,22.60983291909791
113.857998826171,22.9149679068608,113.8515149205667,22.90894328404032
113.858225,22.606518,113.85171439879944,22.600483873981137
113.858265068757,22.7743410762567,113.85179091018158,22.76831346224515
113.858509,22.627865,113.85201803821892,22.621829517614316
113.858515,22.599061,113.85200277174303,22.593021187856415
113.858556,22.769305,113.85208175648214,22.763271984475754
113.858593244585,22.5956840343723,113.85208104244647,22.589642782178714
113.858597712462,22.6004320222855,113.85208605096642,22.594390793705784
113.858615814001,22.7693191767888,113.85214178808134,22.763285098913485
113.858632041252,22.6100518176813,113.85212505295029,22.604010880436384
113.85871828376,22.5787559084932,113.85221398125732,22.572713917198172
113.858817945401,22.5711174274945,113.85232094721309,22.565075045893558
113.858831971,22.7757881768,113.85235990140468,22.769750497615927
113.858878,22.582929,113.85237121145093,22.576883567745668
113.85907608966,22.6075220178916,113.85256905345354,22.601472880017724
113.859083410438,22.6024705694804,113.85257404995765,22.596420836582418
113.859097,22.756359,113.85261637575834,22.75031472137713
113.859151254765,22.5951539690523,113.85264103364882,22.589102817887987
113.859301,22.573956,113.85280295571144,22.567904512915543
113.859482890539,22.6087821044044,113.85297805283874,22.602725920685177
113.859563507702,22.6005101085169,113.8530552609615,22.594451770310613
113.859778,22.895903,113.85330933577792,22.889848605557464
113.859916,22.596628,113.85340845027056,22.59056334291539
113.859969,22.579843,113.85346822636441,22.573778721898524
113.860184,22.736829,113.85368801227487,22.73076171394888
113.860508,22.581774,113.85400768632817,22.57569998549213
113.860626,22.608474,113.85412495560148,22.60239768971132
113.860725,22.609385,113.8542248854775,22.60330707750871
113.860893,22.596643,113.85438884511942,22.590561235394592
113.860992136794,22.7702122683021,113.85452677019384,22.76413641115617
113.861227543038,22.7676932771627,113.85476205974031,22.761613145069646
113.861307928042,22.6252225353345,113.85482403247569,22.619137295782885
113.861360136802,22.7744557151661,113.85489687948196,22.768373639288228
113.861444697592,22.607770658732,113.85494604917507,22.60168003316536
113.861445729612,22.6009454689385,113.85494412406074,22.59485423997454
113.861529,22.572807,113.85503977625054,22.566716738825637
113.861569,22.718205,113.85506738969309,22.712111518504145
113.861642,22.615737,113.85515000061827,22.60964415171879
113.861778259277,22.6155586242675,113.85528656882201,22.609463397941173
113.861795,22.594604,113.85529398271161,22.58850662919233
113.861813,22.576229,113.85532158212231,22.57013321651854
113.861975861726,22.6134461144838,113.85548305611678,22.607347138415662
113.8621212,22.58315948,113.85562549984662,22.577057349838018
113.862216,22.619154,113.85572911966145,22.61305192513753
113.862235,22.625636,113.85575469818696,22.619534893072746
113.862334108094,22.6185554445938,113.85584705545227,22.612451239552673
113.86236089279,22.607219504648,113.85586504647762,22.601113082006485
113.862655437027,22.7678303032492,113.85619491100515,22.76172567992057
113.862766032779,22.6159752397154,113.8562780593646,22.609863222367824
113.862922,22.617083,113.85643555196928,22.610968544214547
113.862944,22.590162,113.85644772044562,22.584045215469978
113.863006,22.578379,113.85651678049463,22.572262532510166
113.863105773925,22.5788383483886,113.85661651532934,22.572720126557865
113.863159,22.572845,113.85667524762735,22.56672694105394
113.863165,22.613382,113.85667615289823,22.607262813923164
113.86333,22.58468519,113.85683743585848,22.578562397947756
113.863359,22.57342,113.85687536334105,22.567298476584945
113.863416960164,22.612255791149,113.85692805869564,22.606132203546448
113.863502502441,22.6170387268066,113.85701794945577,22.61091451532757
113.863633,22.617257,113.85714907991077,22.61113065229224
113.863687,22.756151,113.85722202153903,22.750027461468964
113.863706903768,22.608051166753,113.85721604788826,22.601922166688492
113.863722501096,22.6086213634447,113.8572320498633,22.60249217398523
113.863733,22.608206,113.85724232474746,22.602076584847595
113.863936,22.993705,113.85746987357817,22.987576898003773
113.864034498596,22.6140328295847,113.85754906352953,22.607899261446974
113.86412,22.57959,113.85763349701267,22.573454765566748
113.864128,22.61556,113.85764417899767,22.609425148737685
113.864142007917,22.6629801429225,113.85768680525257,22.656850731317494
113.8641647,22.57640099,113.8576809867227,22.57026554439653
113.864284249963,22.610474205262,113.85779688251512,22.604335980001295
113.864315,22.590801,113.85782306187687,22.584661350585318
113.864403913592,22.616761491938,113.85792206779318,22.610622321242044
113.864572068176,22.9304203745777,113.85809578004165,22.924279361775056
113.864703476792,22.6204087661109,113.8582260685024,22.61426539418116
113.86473194666,22.7792426197695,113.8582798202079,22.77310377562635
113.864774,22.589553,113.85828393099929,22.58340593513185
113.864898,22.575208,113.85841772563386,22.56906079361919
113.865158,22.77305,113.85870729158054,22.766904277093317
113.865326,22.58136421,113.85884206176414,22.575209114271097
113.865432846665,22.5935350347044,113.85894394312389,22.587377173749033
113.865445491909,22.5702114457837,113.85897176024314,22.564056391980177
113.865465786006,22.5938715700073,113.85897694573487,22.587713175110768
113.865475,23.245219,113.8590231255925,23.23906770494215
113.865538,22.816179,113.85905922404747,22.810021325842445
113.865601832528,22.607969107586,113.85911704805059,22.601809260028062
113.865607,22.585981,113.85912111097119,22.579820857111283
113.865632340401,22.6248579825504,113.85916239244365,22.61870057156793
113.865672,22.578012,113.8591917431826,22.57185190444968
113.865782,23.098727,113.85930707430877,23.092565972542978
113.865801,22.586036,113.8593156925368,22.57987277674597
113.865868479763,22.5936039702832,113.85938093889318,22.587439193134706
113.86588621675,22.5923772125452,113.8593989273029,22.586212195042307
113.865929,22.620071,113.85945515698928,22.613907939789243
113.865997314453,22.5701675415039,113.85952535894975,22.564003754859726
113.866019,22.585849,113.8595344700428,22.57968236045925
113.866023722725,22.5765797267804,113.85954578549425,22.570414321022984
113.866090601699,22.5848198900817,113.8596068531159,22.578652237994962
113.866128,22.593828,113.85964124124165,22.587659137783515
113.866134,22.568469,113.85966418492313,22.562303409297165
113.866178,22.871477,113.85971683815885,22.865312335763317
113.866186,22.647103,113.85973651557862,22.640940581799814
113.866422342913,22.6122375025651,113.85994306895348,22.606065346933903
113.866474274099,22.5829766792224,113.85999282938985,22.57680326776755
113.866494,22.587003,113.86001037184846,22.580828836057673
113.866543871258,22.631204989616,113.86008322406754,22.625034569678608
113.866576400833,22.6174730816215,113.8601020823968,22.611299427388612
113.866580399442,22.585384591542,113.86009785021307,22.579209252864064
113.866638,22.948557,113.8601547076489,22.942380422463835
113.866751704333,22.5933457580869,113.86026692708744,22.587167229820185
113.866800221769,22.6200870821744,113.860329085304,22.613910475801603
113.866873284928,22.6053932599337,113.8603910328434,22.599213288365767
113.866956000062,22.6054635219716,113.86047403332974,22.59928229224105
113.867014503074,22.664517974734,113.86056776065757,22.65834279936088
113.867041904903,22.6265705841353,113.8605780752534,22.62039158600845
113.8670679,22.79099947,113.86061768982012,22.784822734767854
113.867095,22.574859,113.86062188592375,22.56867733771417
113.867166,22.581234,113.86068784598359,22.575050215302156
113.867168949268,22.6096293332628,113.86069005988716,22.603445343619597
113.867199,22.61903,113.86072804515966,22.612847108420034
113.867309934084,22.6267316264315,113.86084707740467,22.620548596650945
113.867422,22.595855,113.86093906029721,22.589666240228333
113.867463,22.573591,113.8609921694506,22.567404010815743
113.867517,22.579857,113.86104091661268,22.573668124764644
113.867547146406,22.5778453620799,113.86107276443619,22.57165635551656
113.867614,22.6504034246636,113.86117011798451,22.644219413168415
113.867632756098,22.6194792118065,113.8611635307185,22.61328988080851
113.867652,22.617365,113.8611808262889,22.611174984297165
113.867667,22.74739,113.86120608243223,22.74120174727141
113.867739,22.588634,113.86125842932685,22.58244078478146
113.867813,22.607583,113.86133473725396,22.60138909071564
113.867852,22.783897,113.86140822560039,22.77770930449241
113.867869190508,22.6579375119873,113.86142681120569,22.65174985149822
113.867998,22.623431,113.86153379519516,22.617237031293673
113.868017386008,22.6077166769329,113.86153980196319,22.601519761154716
113.868073326686,22.6275529036773,113.86161357320026,22.621358665079143
113.868140086447,22.5911265822125,113.86165988931245,22.584927281458018
113.86815,22.649706,113.86170747522802,22.643514010199812
113.868198,22.592446,113.86171767693136,22.586245791706496
113.868225696843,22.5785105250221,113.86175275773068,22.57231136659556
113.868327,22.593787,113.8618468457534,22.5875848668878
113.86836,22.606363,113.86188264955946,22.600160917606917
113.868389,22.604526,113.861910834797,22.598323318537815
113.868435,22.64264,113.86198973824798,22.636443146466764
113.868502077921,22.6340919365934,113.86205004997099,22.627892730014857
113.868529,22.561189,113.86207374565906,22.55498876996359
113.868532467764,22.6142299461081,113.86206108846655,22.60802644592799
113.868541740826,22.6214408533017,113.86207710107955,22.615238549189026
113.86855640335,22.5726053584571,113.86208970702481,22.566402445749638
113.868601,22.6648,113.86215881533606,22.65860125833678
113.868635,22.572323,113.86216880132584,22.566119008283756
113.8686437,22.58004317,113.86217075695525,22.57383770786353
113.868673,22.582717,113.86219824380676,22.57651073909051
113.868744,22.665496,113.86230189617312,22.659295137132233
113.868833,22.572714,113.8623669862737,22.566507093645114
113.868851,22.615004,113.86238118847132,22.608796054685186
113.86894,22.587972,113.86246316172671,22.581761355146945
113.869011,22.631889,113.86255830541337,22.625682081578233
113.8690129,22.56642275,113.86255370358863,22.56021453561148
113.869116070186,22.64153657316,113.86267199044799,22.6353298182843
113.869134,22.578441,113.86266370474239,22.572228800149315
113.869134827499,22.5836302984949,113.86266079363712,22.57741734275261
113.869260844187,22.732160664241,113.86279008258377,22.725946441866427
113.869311186674,22.7858497364427,113.8628707273736,22.779640815915062
113.869346754285,22.572186534451,113.8628826902815,22.565972465196612
113.869465572159,22.9439841416996,113.8629929293938,22.937766458268385
113.869475778017,22.5834760664702,113.8630027873455,22.577258351264458
113.869534512221,22.6628356299153,113.8630957550448,22.656623837295502
